idx,title,desc,org_link,pDate
898,"경북도내, 코로나19 국내감염 3명 신규 발생","이와 관련한 추가 접촉자는 없으며 구미시는 자택에 대한 방역조치를 완료했다.<b>김진현</b> 경상북도 복지건강국장은 &quot;코로나19 3차 유행이 그 규모와 속도를 더해가고 있어 당분간 불요불급한 외출과 모임, 이동과 만남 등을... ",,2020-11-27 08:18:00
899,함양군 2020년 친절공무원 콘테스트 개최,"대회 결과, 병곡면 <b>김진현</b> 주무관이 '얼굴표정으로 말하는 친절'이라는 주제로 최우수상을 수상했다. 그 뒤를 이어 건설교통과 박용진 주무관이 우수상, 일자리경제과 정예림 주무관·함양읍 정명균 주무관이 장려상을... ",,2020-11-27 08:02:00
900,"남양주시 다산1동 지역사회보장협의체, 취약계층에 따뜻한 겨울나기 물품 비대...","다산행정복지센터 <b>김진현</b> 센터장은 “코로나19가 재확산 되면서 행사가 전면 비대면으로 진행됨에도 불구하고, 지역의 소외된 이웃을 위해 묵묵히 봉사하시는 협의체... ",,2020-11-27 07:10:00
901,"경북, 장구치다 코로나 감염","검체는 조사 중으로 26일 검사결과가 나올 예정이다. <b>김진현</b> 경상북도 복지건강국장은“생활 속 거리두기 실천을 반드시 지켜주시기 바라며, 당분간 불요불급한 외출과 모임, 이동과 만남 등을 자제”해주길 당부했다.",,2020-11-26 22:37:00
902,탄탄한 희망울타리 다산1동 지역사회보장협의체,"다산행정복지센터 <b>김진현</b> 센터장은 &quot;코로나19가 재확산 되면서 행사가 전면 비대면으로 진행됨에도 불구하고, 지역의 소외된 이웃을 위해 묵묵히 봉사하시는 협의체 위원들에게 깊이 감사드린다&quot;며, &quot;위원들 간 함께하는... ",,2020-11-26 19:52:00
903,"충북일보·도내 오피니언 리더들, 충북청에 마스크 전달",부회장·<b>김진현</b>(㈜금진 대표) 수석고문·김용겸(㈜대일기업 회장) 고문·김상순 한국여성경제인협회... 한국여성경제인협회도회장·<b>김진현</b> 충북리더스클럽 수석고문이 26일 충북지방경찰청 5층 청장실에서 마스크... ,,2020-11-26 17:59:00
904,"함양군, 2020년 친절공무원 콘테스트 개최","이날 병곡면 <b>김진현</b> 주무관이 '얼굴표정으로 말하는 친절' 이라는 주제로 최우수상을 수상했으며, 건설교통과 박용진 주무관이 우수상, 일자리경제과 정예림 주무관·함양읍 정명균 주무관이 장려상을 수상했다. 이번... ",,2020-11-26 17:52:00
905,2020년 11월 충북일보 독자권익위원회,"이번 지면평가에는 <b>김진현</b>(㈜금진 대표이사) 위원장을 비롯해 김종렬(NH농협은행 석교동지점장), 김종회... ◇<b>김진현</b> 위원장 &quot;코로나19가 다시 기승을 부리고 있다. 겨울철에는 더 심각하다는 이야기도 나온다. 계속적으로... ",,2020-11-26 17:26:00
906,'탄탄한 희망울타리 다산1동 지역사회보장협의체',"다산행정복지센터 <b>김진현</b> 센터장은 “코로나19가 재확산 되면서 행사가 전면 비대면으로 진행됨에도 불구하고, 지역의 소외된 이웃을 위해 묵묵히 봉사하시는 협의체 위원들에게 깊이 감사드린다. ”며, “위원들 간... ",,2020-11-26 17:07:00
907,함양군 친절공무원 콘테스트,2020 함양군 친절 공무원 콘테스트에서 병곡면 <b>김진현</b> 주무관이 '얼굴표정으로 말하는 친절' 이라는 주제로... 이날 대회에서 병곡면 <b>김진현</b> 주무관이 '얼굴표정으로 말하는 친절' 이라는 주제로 최우수상을 수상했으며... ,,2020-11-26 15:39:00
908,함양군 '2020년 친절공무원 콘테스트'…<b>김진현</b> 주무관 최우수상,"이날 병곡면 <b>김진현</b> 주무관이 '얼굴표정으로 말하는 친절' 이라는 주제로 최우수상을, 건설교통과 박용진 주무관이 우수상을, 일자리경제과 정예림 주무관·함양읍 정명균 주무관이 장려상을 각각 수상했다. 군... ",,2020-11-26 15:21:00
909,"함양군, 2020년 친절공무원 콘테스트 개최","이날 병곡면 <b>김진현</b> 주무관이 '얼굴표정으로 말하는 친절' 이라는 주제로 최우수상을 수상했으며 건설교통과 박용진 주무관이 우수상, 일자리경제과 정예림 주무관ㆍ함양읍 정명균 주무관이 장려상을 수상했다. 이번... ",,2020-11-26 14:41:00
910,"함양군, 2020년 친절공무원 콘테스트 개최","이날 병곡면 <b>김진현</b> 주무관이 '얼굴표정으로 말하는 친절' 이라는 주제로 최우수상을 수상했으며 건설교통과 박용진 주무관이 우수상, 일자리경제과 정예림 주무관·함양읍 정명균 주무관이 장려상을 수상했다. 이번... ",,2020-11-26 14:25:00
911,"[함양군 브리핑] 함양군, 여강 이창구 개인전 및 온라인 전시회 등","이날 병곡면 <b>김진현</b> 주무관이 ‘얼굴표정으로 말하는 친절’ 이라는 주제로 최우수상을 수상했으며, 건설교통과 박용진 주무관이 우수상, 일자리경제과 정예림 주무관·함양읍 정명균 주무관이 장려상을 수상했다.",,2020-11-26 14:17:00
912,"경북도, 코로나19 '영천·울릉조업 선원' 확진자 나와","<b>김진현</b> 경상북도 복지건강국장은 “생활 속 거리두기 실천을 반드시 지켜주시기 바라며 당분간 불요불급한 외출과 모임, 이동과 만남 등을 자제해 주시길 당부한다”고 말했다.",,2020-11-26 13:59:00
913,부산 영도_ 밤바다엔 알차게 영근 전갱이가 가득,"부산 영도 밤바다엔 알차게 영근 전갱이가 가득 <b>김진현</b> 기자 kjh@darakwon.co.kr 지난 9월 26일 브리덴 한국총판을 운영하고 있는 부산의 한진무역 한기석 부장과 브리덴 강경구, 강태화 필드스탭과 함께 부산 영도의... ",,2020-11-26 13:55:00
914,[전문업체가 뛴다_파라솔·낚시텐트] 엠제이버클 구명조끼·파라솔 이어 태클...,엠제이버클구명조끼·파라솔 이어  태클박스로 라인업 확대 <b>김진현</b>  기자 kjh@darakwon.co.kr 엠제이버클(MJBUCKLE)은 낚시용품 제조회사가 아니다. 성인용 대표는 금형을 전문으로 제작하는 엔지니어로 엠제이버클에서는... ,,2020-11-26 13:54:00
915,특집 팁런 절정_ 경북 울진 올해도 건재한 동해 팁런 일번지,"특집 팁런 절정 경북 울진 올해도 건재한 동해 팁런 일번지 <b>김진현</b> 기자 kjh@darakwon.co.kr 지난 10월 3일, 빅게임과 선상낚시를 즐기는 네이버밴드 ‘팀심쿵’ 회원들과 함께 경북 울진 오산항에서 이영수(다이와 솔트스탭)... ",,2020-11-26 13:54:00
916,"경북도, '코로나19' 신규확진 2명... 누적확진 총 1639명","<b>김진현</b> 경북도 복지건강국장은 &quot;일상에서 '코로나19' 감염이 확산되고 있다&quot;며, &quot;가능하면 집에 머무르기, 아프면 쉬기, 마스크 착용 등 방역수칙을 준수해 달라&quot;고 당부했다.",,2020-11-26 10:38:00
917,"경북도내, 코로나19 국내감염 2명 발생","이에 영천시는 자택, 동선에 따른 방역조치를 완료했으며 역학조사를 통해 추가접촉자를 파악하고 있다.<b>김진현</b> 경상북도 복지건강국장은 &quot;생활 속 거리두기 실천을 반드시 지켜주시기 바라며, 당분간 불요불급한... ",,2020-11-26 09:22:00
918,경북서 코로나19 국내감염 신규환자 2명 발생,"<b>김진현</b> 경북도 복지건강국장은 &quot;생활 속 거리 두기 실천을 반드시 지키고 당분간 불요불급한 외출과 모임, 이동과 만남 등을 자제해 달라&quot;고 당부했다. ▶ 코로나19 대유행 관련기사 모음",,2020-11-26 09:16:00
919,경북 코로나19 확진자 2명 발생(11월26일 자정),"<b>김진현</b> 경북도 복지건강국장은&quot;생활 속 거리두기 실천을 반드시 지켜주시기 바라며, 당분간 불요불급한 외출과 모임, 이동과 만남 등을 자제해주길&quot; 당부했다. 경북도에 따르면 26일 자정 기준 코로나19 누적... ",,2020-11-26 09:10:00
920,울릉·영천서 2명 추가 확진...접촉자 검체 검사 등 역학조사 중,"<b>김진현</b> 경북도 복지건강국장은 &quot;생활 속 거리두기 실천을 반드시 지켜주시기 바라며, 당분간 불요불급한 외출과 모임, 이동과 만남 등을 자제해줄 것&quot;을 당부했다.",,2020-11-26 08:52:00
921,"경북도, 코로나19 3명 추가 발생...김천대 학생 1명 또 확진","<b>김진현</b> 경상북도 복지건강국장은 “지금 코로나19의 3차 유행이 본격화 되고 있다면서 이를 막기 위해서는 집에 머무르기, 아프면 쉬기, 마스크 착용 등 방역수칙을 준수해 달라”고 말했다.",,2020-11-25 16:22:00
922,경북 코로나19 확진자 3명 발생(11월 25일 자정),"<b>김진현</b> 경북도 복지건강국장은 &quot;지금 코로나19의 3차 유행이 본격화 되고 있다면서 이를 막기 위해서는 집에 머무르기, 아프면 쉬기, 마스크 착용 등 방역수칙 준수해 달라&quot;고 당부했다. 경북도에 따르면 11월 25일... ",,2020-11-25 11:15:00
923,"경북도내, '코로나19' 국내 2명 등 3명 발생","<b>김진현</b> 도 복지건강국장은 &quot;지금 '코로나19'의 3차 유행이 본격화되고 있다&quot;면서 &quot;이를 막기 위해 집에 머무르기, 아프면 쉬기, 마스크 착용 등 방역수칙 준수하지 바란다&quot;고 당부했다.",,2020-11-25 09:25:00
924,김천대 관련 확진자 17명으로 늘어 … 경북 10일 동안 81명 '감염',"<b>김진현</b> 경북도 복지건강국장은 &quot;일상에 코로나19가 침투하고 있다&quot;면서 &quot;가능하면 집에 머무르기, 아프면 쉬기, 마스크 착용 등 방역수칙을 철저히 준수해 달라&quot;고 호소했다. 한편, 경북도에서는 11월13~14일 이틀... ",,2020-11-25 08:46:00
925,"고창군 성송면, 겨우내 향기 나는 꽃길 조성",<b>김진현</b> 성송면장은 &quot;면 소재지에 꽃길을 만들어 코로나19로 인한 주민들의 스트레스와 불안한 마음이 힐링 되었으면 좋겠다&quot;며 &quot;사계절 꽃길을 가꿔 면 소재지의 환경과 주민들의 힐링에 힘쓰겠다&quot;고 말했다.,,2020-11-24 22:35:00
926,대구경북TBC)대구 경북 14명 신규 확진...경북 병상 포화,[<b>김진현</b>/경상북도 복지건강국장] &quot;생활치료센터 지금 열어서 운영하는 건 준비는 하고 있고 계속해서 모의실험하고 협의를 하고 있고 (시점을) 정하면 되지 않을까 생각합니다.&quot; 코로나19 확산세가 주춤한 대구는 상황이... ,,2020-11-24 20:55:00
927,"고창 성송면, 겨우내 향기 나는 꽃길 조성",<b>김진현</b> 면장은 “면 소재지에 꽃길을 만들어 코로나19로 인한 주민들의 스트레스와 불안한 마음이 힐링 되었으면 좋겠다”며 “사계절 꽃길을 가꿔 면 소재지의 환경과 주민들의 힐링에 힘쓰겠다”고 말했다./고창=,,2020-11-24 20:33:00
928,[TBS 민생연구소] &lt;삼진그룹영어토익반&gt;의 흥행-2020 여성 노동자들의 현실은...,▶이정미 前 의원과 TBS <b>김진현</b> 아나운서가 할 말 많은 민생의 현장으로 직접 찾아가는 는 매주 화요일 밤 10시 30분에 방영된다. TBS &lt;민생연구소 시즌2&gt;! 11월 24일 화요일 밤 10시 30분 방송!!,,2020-11-24 18:24:00
929,"경북도, 코로나19 확진자 김천대 관련 3명 또 나와...도내 9명 추가 발생","<b>김진현</b> 경북도 복지건강국장은 “일상에 코로나19가 침투하고 있다”며 “가능하면 집에 머무르기, 아프면 쉬기, 마스크 착용 등 방역수칙을 준수해 달라”고 당부했다.",,2020-11-24 17:04:00
930,넉달간 확진자 없었는데…경북 영주에서 무슨 일이?,"<b>김진현</b> 경북도 복지건강국장은 “일상에 코로나19가 침투하고 있다”며 “가능하면 집에 머무르기, 아프면 쉬기, 마스크 쓰기 등 방역수칙을 지켜달라”고 당부했다.",,2020-11-24 14:27:00
931,영주시 70대 확진자 카지노·예식장서 감염 가능성… 시청직원도 감염,"<b>김진현</b> 경북도 복지건강국장은 &quot;일상에 코로나19가 침투하고 있다&quot;며 &quot;가능하면 집에서 머무르기, 아프면 쉬기, 마스크 착용 등 방역수칙을 지켜달라&quot;고 부탁했다. 이용호 기자 lyho@hankookilbo.com ▶ 네이버 채널에서... ",,2020-11-24 13:16:00
932,경북 코로나19 국내감염 9명 발생(11월 24일 자정 기준),"<b>김진현</b> 경북도 복지건강국장은 &quot;일상에 코로나19가 침투하고 있다&quot;며, &quot;사회적거리두기를 준수하고 가능하면 집에 머무르기, 아프면 쉬기, 마스크 착용 등 방역수칙 준수&quot;를 당부했다. 경북도에 따르면 11월 24일... ",,2020-11-24 11:31:00
933,"경북도, 코로나19 신규 확진 9명 발생... 김천3, 영주6명","대한 검사와 함께 확진자의 동선에 따른 방역조치를 완료했다. <b>김진현</b> 도 복지건강국장은 &quot;일상에 코로나19가 침투하고 있다&quot;며 &quot;가능하면 집에 머무르기, 아프면 쉬기, 마스크 착용 등 방역수칙 준수&quot;를 당부했다.",,2020-11-24 11:25:00
934,[기업분석_키움증권] '동학개미운동에 폭발적 실적 증가'…금융당국 신용융자...,"온라인 정보제공업 및 RMS운영 사업을 하는 이머니(자사주 54.82%, 김동준 33.13%, 김진이 6.02%, <b>김진현</b> 6.02%)이 중심이다. 이머니는 핵심 계열사 키움증권의 최상위 지배회사 다우데이타의 주식을 매년 매수하며 지분율을... ",,2020-11-24 11:20:00
935,"대구 신규 확진 3명, 경북 9명…소규모 집단감염 이어져(종합)",<b>김진현</b> 경북도 복지건강국장은 “일상을 통한 코로나 확산세가 지속되고 있는 만큼 가능하면 집에 머무르고 외출 시 마스크를 꼭 착용하는 등 방역수칙을 준수해 달라”고 당부했다.,,2020-11-24 10:54:00
