idx,title,desc,org_link,pDate
606,은행을 ‘돈줄’로 여기는 ‘관치금융’ 타파해야,윤승준기자(sjyoon@skyedaily.com) 기사입력 2021-02-08 00:02:30 ▲ 윤승준 기자 (금융부) 문민정부 시절인 1995년 4월 중국 베이징 주재 한국 특파원과의 오찬간담회에서 <b>이건희</b> 당시 삼성전자 회장은 “우리나라는 행정력은 3류... ,,2021-02-08 00:06:00
607,백건우 측 “알츠하이머 윤정희 방치 의혹은 거짓… 따뜻한 돌봄 아래 생활”,사진=지난 10월 고 <b>이건희</b> 삼성그룹 회장의 빈소를 방문한 백건우 피아니스트. 연합뉴스 피아니스트 백건우 측이 알츠하이머 치매를 앓는 아내 윤정희를 홀로 방치했다는 의혹에  반박했다. 지난 5일 청와대 국민청원... ,,2021-02-07 13:46:00
608,[인사] 대구 중구청,"김수지, 김아란 △교통과 이민성 △보건과 김수정 △위생과 김혜영, 채경환 △봉산문화회관 홍순학◆ 8급 △홍보소통실 변지윤 △일자리경제과 손현주 △환경자원과 김민지 △건축주택과 <b>이건희</b> △위생과 손수진, 임경인",,2021-02-07 13:28:00
609,&quot;영선이 누나&quot;? 우상호에게 이 전략은 독이다,'마누라와 자식 빼고는 다 바꾸라'고 했던 고 <b>이건희</b> 회장의 1993년 프랑크푸르트 신(新)경영선언과 휴대전화 품질 향상을 위해 삼성전자 애니콜 15만 대를 불태워버렸던 1995년의 휴대폰 화형식. 거인 골리앗을 이긴 다윗과... ,,2021-02-07 12:28:00
610,[인사] 대구 중구청,"김수지, 김아란 △교통과 이민성 △보건과 김수정 △위생과 김혜영, 채경환 △봉산문화회관 홍순학 □ 8급 △홍보소통실 변지윤 △일자리경제과 손현주 △환경자원과 김민지 △건축주택과 <b>이건희</b> △위생과 손수진, 임경인",,2021-02-07 11:19:00
611,"“한국의 유례없는 성공도, 세대불평등도 벼농사체제에서 기인한다”","“물론 발전국가론에서 <b>이건희</b>나 정주영의 역할을 강조하는 경우가 있습니다. 동아시아의 실패를... 그걸 정주영이나 <b>이건희</b>가 가르쳤을까요, 아니면 박정희나 기술관료들이 가르쳤을까요. 그 부분이 블랙박스로 남아... ",,2021-02-06 13:28:00
612,"서울이랜드FC, 팬이 기획하는 신개념 출정식 '릴레이 퍼스트터치' 선보인다","그러다가 릴레이 퍼스트터치를 기획했다”며 “최근 이상민, <b>이건희</b>가 진행한 라이브 방송이 테스트의 일환이었다. 팬이 좋아해 주셔서 진행할 수 있었다. 앞으로도 팬과 함께할 콘텐츠를 만들도록 하겠다”고 말했다.",,2021-02-05 21:31:00
613,삼성 준법감시委 출범 1년...준법경영 속도냈지만 이재용은 수감,고(故) <b>이건희</b> 회장 시절이라면 상상할 수 없던 내용들이 대부분이다. 하지만 이런 성과에도 이 부회장은 지난달 18일 파기환송심 최종선고에서 결국 2년 6개월의 실형을 받고 영어(囹圄)의 몸이 되고 말았다. 파기환송심... ,,2021-02-05 18:35:00
614,충북노회 2021 신년하례회,"인해 힘들었지만 새일을 행하실 하나님의 약속을 믿고 나가자”라고 전했습니다. 이어, 2부 신년하례회에서는 신도부장 김한근 장로와 한국기독교장로회 총회장 <b>이건희</b> 목사의 인사 등이 이어졌습니다.",,2021-02-05 17:13:00
615,"서울E, 구단 기획 팬 제작 출정식 '릴레이 퍼스트터치’ 첫 선","사실 최근 이상민, <b>이건희</b> 선수가 진행했던 라이브 방송이 테스트의 일환이었다. 팬분들께서 좋아해 주셔서 쉽게 풀렸다. 앞으로도 팬분들과 함께할 수 있는 콘텐츠를 만들도록 하겠다”라며 소감을 밝혔다.",,2021-02-05 15:04:00
616,‘릴레이 퍼스트터치’ 서울 이랜드가 기획하고 팬이 직접 만드는 출정식,"사실 최근 이상민, <b>이건희</b> 선수가 진행했던 라이브 방송이 테스트의 일환이었다. 팬분들께서 좋아해 주셔서 쉽게 풀렸다. 앞으로도 팬분들과 함께할 수 있는 콘텐츠를 만들도록 하겠다”라며 소감을 밝혔다. 사진=서울... ",,2021-02-05 14:56:00
617,'릴레이 퍼스트터치'...서울E가 기획하고 팬이 직접 만드는 출정식!,"서울 이랜드 김기두 부팀장은 &quot;코로나19로 인해 출정식에 대한 고민이 많았다.사실 최근 이상민,<b>이건희</b> 선수가 진행했던 라이브 방송이 테스트의 일환이었다.팬분들께서 좋아해주셔서 쉽게 풀렸다.앞으로도 팬분들과... ",,2021-02-05 14:25:00
618,&quot;세대가 달라졌다&quot;… 전자·IT업계 '성과급 논란' 확산 이유,삼성도 고(故) <b>이건희</b> 회장의 타계와 함께 이재용 부회장 시대가 본격적으로 열렸고 LG그룹도 40대 젊은 총수인 구광모 회장이 변화에 시동을 걸고 있다. 여기에 2030세대가 서서히 핵심 인력층으로 자리잡게 되면서... ,,2021-02-05 13:52:00
619,[이종길의 가을귀]리스크 관리 성공 기업의 공통점은…,이병철 회장과 <b>이건희</b> 회장은 이러한 불확실성을 안은 리스크를 무릅쓰고 반도체 분야에 엄청난 자금과 인력을 투자해 오늘날 글로벌 삼성을 만들어냈다. 특히 <b>이건희</b> 회장은 사재까지 털어 반도체 사업에 투자했다.&quot;,,2021-02-05 11:42:00
620,"백승진 월간부산 대표, 고 박연차 태광실업 회장 평전 발간","스토리와 <b>이건희</b>, 천신일, 백제갑의 아름다운 인연, 11장 명예박사 학위 영득과 사랑하는 가족 이야기, 12장 곁에서 본 박연차까지 모두 419페이지로 집필됐다. 고 박 회장 인생을 3기로 나누면 1기는 흙수저로 태어나... ",,2021-02-05 08:52:00
621,[오늘 기업 오늘 사람] GM·신라호텔·금호석유화학·화웨이,"故 <b>이건희</b> 회장 백일재 - 49재 치른 진관사에서 조용히 엄수…장례절차 마무리 - 이재용 대신 아들 참석…홍라희 여사와 두 딸 참석 - 소송 5년 3개월 만에…이부진-임우재 이혼 확정 - 대법 &quot;임우재에 141억 지급, 친권은... ",,2021-02-05 08:49:00
622,"새로운 정주영, <b>이건희</b>의 시대[광화문]","다음 세대인 구자경 구본무 LG 회장, <b>이건희</b> 삼성 회장, 정몽구 현대차그룹 명예회장 등을 거치면서... 바꿔라”(<b>이건희</b>) 창업 1,2세대들이 쏟아낸 명언들에는 그 시절 우리 기업인들의 패기와 뚝심, 열정이 고스란히... ",,2021-02-05 04:40:00
623,머니투데이 오프라인 헤드라인-5일자,"표퓰리즘 정치, 결국 실패한다&quot; &quot;임성근 탄핵가결 국회 책무&quot; &quot;거짓해명 김명수 탄핵대상&quot; [the300] 文대통령·바이든 32분 첫 통화 &quot;포괄적 대북전략 함께 마련&quot; [오피니언] 새로운 정주영·<b>이건희</b>의 시대 [국제] 저커버그만... ",,2021-02-05 04:30:00
624,“계파·조직 없지만… 야생마 같은 열정·용기로 대선 승부”,"특히 죄에 대한 처벌을 달게 받는 것으로 새 출발 하면 좋을 것이다.” -<b>이건희</b> 회장 장례식장 갔을 때 홍라희 여사는 뭐라 하던가. “말을 그대로 옮기지 않겠지만, 나한테 다가와 이 부회장 걱정하는 얘기를 했다. 그... ",,2021-02-05 04:08:00
625,"투렛증후군, 예측할 수 없어 더 큰 고통",실제 투렛증후군을 앓는 유튜버 <b>이건희</b> 씨는 KBS joy '무엇이든 물어보살'에 출연해 자신의 고충을 토로하기도 했다. 그는 &quot;내 몸인데 내가 예측할 수 없다는 것이 가장 괴롭다&quot;고 말해 안타까움을 자아냈다.,,2021-02-04 23:02:00
626,"대법원, 지방법원 부장판사 이하 법관 정기인사",판사 <b>이건희</b> 현경훈 황일준 김승현 김수정 ▲수원지법·수원가정법원 평택지원 판사 노민식 ▲수원지법·수원가정법원 안산지원 판사 성하경 심학식 류지미 정종륜 남승정이규봉 이승민 강성대 이슬아 서영우 장원정... ,,2021-02-04 23:01:00
627,&quot;대구시 차원 특색있는 코로나 정책 필요&quot;,"이후 지정토론에는 홍인표 대구시의회 경제환경위원장, 김동우 대구시 경제정책과장, 김수암 소상공인시장진흥공단 대구경북지역본부장, 박병일 대구시상인연합회 사무처장, <b>이건희</b> 대구청년유니온 위원장 등이... ",,2021-02-04 21:26:00
628,[논담] “손실보상제에 나랏돈 100조 쓴다는 말은 과장...30조 못 미칠 것”,"정부는 물론 여ㆍ야 모두 찬성해 순조롭게 법이 만들어질 것으로 예상됐는데, 당시 <b>이건희</b> 삼성 회장이... “고 <b>이건희</b> 회장이 학생 때에는 교과서에 없었을지 모르지만, 분명히 경제학 교과서에 나오는 제도다. 재미있는... ",,2021-02-04 20:01:00
629,[이성철 칼럼] 최태원의 메시지,"그러다 <b>이건희</b> 구본무 조양호 회장이 작고하고, 정몽구 허창수 박삼구 조석래 회장 등이 줄줄이 퇴장하면서, 현재 재계는 이재용(삼성) 정의선(현대차) 구광모(LG) 조원태(대한항공) 정용진(신세계) 박정원(두산) 조현준... ",,2021-02-04 19:01:00
630,총수 자리 빈 삼성전자 ‘비상경영 로드맵’ 따라가보니…,"고 <b>이건희</b> 삼성그룹 회장이 삼성 특검으로 경영 일선에서 물러났고, 컨트롤타워였던 전략기획실도... 당시 삼성은 임직원 차명계좌를 이용해 불법 비자금을 조성했다는 혐의로 특검 수사를 받았으며 <b>이건희</b> 회장은... ",,2021-02-04 18:13:00
631,대구YMCA 시민논단 개최…코로나19 위기 사회·경제적 대응 논의,"이날 시민논단에는 김동우 대구시 경제정책과장과 홍인표 대구시의회 경제환경위원장, 김수암 소상공인시장진흥공단 대구경북지역본부장, 박병일 대구시상인연합회 사무처장, <b>이건희</b> 대구청년유니온 위원장이 페널로... ",,2021-02-04 17:29:00
632,[인사] 대법원 ; 효성그룹 ; 우리금융캐피탈 등,여주지원▷판사 <b>이건희</b> 현경훈 황일준 김승현 김수정 ◇〃 평택지원▷판사 노민식 ◇〃 안산지원 ▷판사 성하경 심학식 류지미 정종륜 남승정이규봉 이승민 강성대 이슬아 서영우 장원정 이영림 김수민 박형민 이정아... ,,2021-02-04 17:19:00
633,이재용 부회장 구속에 삼성 ‘비상경영’,이 부회장은 회사 업무 외에 <b>이건희</b> 회장으로부터 물려받은 상속재산 정리와 막대한 상속세 재원 마련도 옥중에서 해결해야 하는 부담을 안게 됐다. 이 부회장 일가는 현재 상속세 신고 납부를 위해 <b>이건희</b> 회장이... ,,2021-02-04 16:39:00
634,"윤계섭 서울대 명예교수 · 권오준 전 포스코 회장, 서울사대부고 '자랑스러운...","상, 대한민국 최고 과학기술인상 등을 받아 사회의 귀감이 됐다. '자랑스러운 부고인 상'은 故 <b>이건희</b> 삼성전자 회장, 이우환 화가, 이기준 서울대 총장, 김종량 한양학원 이사장, 전광우 금융위원장 등이 수상한 바 있다.",,2021-02-04 16:37:00
635,[인사] 지방법원 부장판사 등,판사 ▲<b>이건희</b> 수원지방법원 · 수원가정법원 여주지원 판사 ▲현경훈 수원지방법원 · 수원가정법원 여주지원 판사 ▲황일준 수원지방법원 · 수원가정법원 여주지원 판사 ▲김승현 수원지방법원 · 수원가정법원 여주지원... ,,2021-02-04 16:10:00
636,&quot;청년실업자 등 코로나 세대를 위한 정책 필요&quot;...대구YMCA '코로나19 위기 대...,"또 김동우 대구시 경제정책과장, 홍인표 대구시의회 경제환경위원장, 김수암 <b>이건희</b> 대구청년유니온 대표 등이 패널로 참여했다.유종성 교수는 &quot;올해의 정부예산이 작년대비 46조가 증가됐지만, 코로나 피해지원이나... ",,2021-02-04 16:05:00
637,서울사대부고 '자랑스러운 부고인상'에 윤계섭·권오준,대한민국 최고과학기술인상 등을 받아 사회에도 본보기가 됐다. 앞서 고(故) <b>이건희</b> 삼성전자 회장·이우환 화가·이기준 서울대 총장·김종량 한양학원 이사장·전광우 금융위원장 등도 자랑스러운 부고인상을 수상했다.,,2021-02-04 15:45:00
638,'2020년 자랑스러운 부고인상'에 윤계섭·권오준,"기술경영인상, 대한민국 최고 과학기술인상 등을 수상하기도 했다. '자랑스러운 부고인 상'은 올해 22회를 맞이했으며 역대 수상자로는 고(故) <b>이건희</b> 삼성전자 회장, 전광우 금융위원장, 이우환 화가 등이 있다.",,2021-02-04 14:39:00
639,"삼성생명, 호실적에도 배당 축소…주주들 '반발'",특히 지난해 <b>이건희</b> 회장의 사망으로 11조에 달하는 상속세 재원마련을 위해서 삼성그룹 계열사가 배당을 확대할 것이라는 시장의 기대감도 컸다. 예상과 달리 배당금이 축소되자 개인 투자자를 중심으로 반발이... ,,2021-02-04 14:00:00
640,정의선 회장이 배워야 할 정주영 창업자의 장점 1호,"“<b>이건희</b> 삼성그룹 회장은 삼성전자를 세계적 기업으로 키우면서 아버지의 업적을 뛰어 넘었다고 평가하는... 이 회장은 삼성그룹을 쪼개서 자녀들에게 나눠주는 대신, 셋째 아들인 <b>이건희</b> 회장에게 모두 물려주는... ",,2021-02-04 13:42:00
641,[인사] 해양수산부·대법원·제주도경찰청 등,판사 <b>이건희</b> 현경훈 황일준 김승현 김수정 ▲수원지법·수원가정법원 평택지원 판사 노민식 ▲수원지법·수원가정법원 안산지원 판사 성하경 심학식 류지미 정종륜 남승정이규봉 이승민 강성대 이슬아 서영우 장원정... ,,2021-02-04 13:42:00
642,"삼성생명, 배당성향 낮은 '연결 기준' 배당 결정...고배당 회피 논란?",고 <b>이건희</b> 회장이라는 점이 어떤 관계가 있는지 그 배경에 관심이 모아지고 있다. 삼성생명은 지난 29일... 일각에서는 삼성생명이 고 <b>이건희</b> 회장의 지분이 높은 회사기에 고배당 논란을 피하기 위해 배당 성향을... ,,2021-02-04 11:35:00
643,[인사] 대법원,판사 <b>이건희</b> 현경훈 황일준 김승현 김수정 ▲ 수원지법·수원가정법원 평택지원 판사 노민식 ▲ 수원지법·수원가정법원 안산지원 판사 성하경 심학식 류지미 정종륜 남승정이규봉 이승민 강성대 이슬아 서영우 장원정... ,,2021-02-04 10:24:00
644,[인사] 대법원,판사 <b>이건희</b> 현경훈 황일준 김승현 김수정 ▲ 수원지법·수원가정법원 평택지원 판사 노민식 ▲ 수원지법·수원가정법원 안산지원 판사 성하경 심학식 류지미 정종륜 남승정이규봉 이승민 강성대 이슬아 서영우 장원정... ,,2021-02-04 09:23:00
